,Tweet,Label
111,"#DRDOUpdates | Advanced Towed Artillery Gun System #ATAGS designed &amp; developed by ARDE-DRDO alongwith #indianindustry will be part of #IndependenceDay 21-Gun Salute. #LeadingSwadeshiPathway for
#AtmaNirbharBharat 
@PMOIndia 
@DefenceMinIndia 
@SpokespersonMoD 
@adgpi https://t.co/wwQjcYNrha",Technology
112,https://t.co/KzosQTSssA,Technology
113,"#DRDOUpdates | Glimpses of #HarGharTiranga campaign and other initiatives. #AmritMahotsav celebrations with great enthusiasm and joy. #IndianFlagFlyingHigh 
#IndiaAt75 

@SpokespersonMoD https://t.co/oO65WcaZux",Technology
114,"#DRDOUpdates | Defence Electronics Application Laboratory(DEAL) undertook Swachhta Abhiyan at eleven statues/monuments of Dehradun 
#AmritMahotsav 
#HarGharTiranga 
@SpokespersonMoD https://t.co/IqXxGYQ6ew",Technology
115,"#DRDOUpdates | On the #AmritMahotsav, #HarGharTiranga campaign being enthusiastically celebrated with great fervour by DRDO fraternity all over the country. #JaiHind #IndiaFlyingHigh #MyFlagMyPride 

@SpokespersonMoD https://t.co/dEan87RDnK",Technology
116,"#DRDOUpdates | ADRDE, Agra has created the first ever skydiving formation of  'Human Tiranga' in the air at a height of 15000 feet above the ground level.
#AmritMahotsav  #HarGharTiranga 
@PMOIndia 
@DefenceMinIndia 
 @SpokespersonMoD
@adgpi @IAF_MCC @indiannavy https://t.co/1oJJzzx8CD",Technology
117,"#DRDOUpdates | DRDO celebrates HAR GHAR TIRANGA 🇮🇳 
@PMOIndia 
@DefenceMinIndia 
@AjaybhattBJP4UK 
@SpokespersonMoD 
@adgpi 
@IAF_MCC 
@indiannavy https://t.co/731zBKHfdZ",Technology
118,"#DRDOUpdates | Indigenously developed laser-guided ATGMs successfully test fired today. #AatmanirbharDefence 

@DefenceMinIndia 
@SpokespersonMoD 

https://t.co/aFxbf7ZpkZ https://t.co/2mJiFc0C4z",Technology
119,"#DRDOUpdates | DRDO conducted TDF-मंthan on 2nd August 2022 at Vigyan Bhawan with Indian industries, tri-services and DRDO officials to brainstorm upon the future challenges and opportunities for cutting-edge defence developments.
@DefenceMinIndia 
@SpokespersonMoD https://t.co/3rVdbhs3w9",Technology
120,"A visionary #scientist, President, and the #MissileManofIndia, #DrAPJAbdulKalam is fondly remembered today, on his death anniversary. We remain grateful for his outstanding contribution for the development of advanced defence technologies as DRDO Chief. https://t.co/J7Hx0eqpfR",Technology
121,"#DRDOforIndia | DRDO salutes the valour &amp; sacrifice made by the brave-hearted soldiers of the #KargilWar to safeguard our country. Pledging to deliver state-of-the-art fighting capability to the armed forces. Jai hind 🇮🇳 #KargilVijayDiwas
@DefenceMinIndia @SpokespersonMoD https://t.co/8IKXNiM9Bk",Technology
122,दो दिवसीय इस संगोष्ठी में विभिन्न विषयों पर कुल 72 लेख/शोध-पत्र  डीआरडीओ की लगभग 25 प्रयोगशालाओं तथा केन्द्र सरकार के अन्य कार्यालयों से  प्रस्तुत किये जा रहे हैं।  मुख्य अतिथि ने अपने संबोधन में डीआरडीओ में किए जा रहे कार्यों की सराहना की।,Technology
123,"अनुसंधान तथा विकास स्थापन (इंजी.) में दिनांक 14 जुलाई 2022 को अखिल भारतीय राजभाषा वैज्ञानिक संगोष्ठी का उद्धाटन मुख्य अतिथि माननीय श्री गिरीश भालचन्द्र बापट, सदस्य, लोकसभा व  अध्यक्ष, प्राक्कलन समिति, भारत सरकार के कर कमलों द्वारा किया गया।
@GirishBapatBJP 
@SpokespersonMoD https://t.co/hvCwQhiFsf",Technology
124,"#DRDOUpdates | Successful Maiden Flight of Autonomous Flying Wing Technology Demonstrator
@PMOIndia 

https://t.co/K2bsCRXaYp https://t.co/SbMnI5tgUM",Technology
125,"#DRDOforIndia | Strengthening indigenous capabilities, #ABHYAS-HEAT has been successfully flight tested from ITR today. The test demonstrated the performance at low altitude including sustained level &amp; high manoeuvrability. #AtmanirbharDefence
@DefenceMinIndia 
@SpokespersonMoD https://t.co/y6a3SBMAk3",Technology
126,"#DRDOUpdates | Indigenously developed Laser Guided ATGM was successfully tested today from MBT Arjun. Missile hit the bull’s eye with textbook precision. Trial has established the ATGMs capability to engage targets from min to max ranges. 
@DefenceMinIndia 
@SpokespersonMoD https://t.co/bwZ25vyfMI",Technology
127,"Committee reviewed proposed national programs on Aircraft Health Management, Electric Propulsion and Advanced Stealth. These programs will enable advanced basic and translational R&amp;D in academia &amp; Industry.
#DefenceRnD #SelfReliance
#atmanirbharDefence",Technology
128,"#DRDOUpdates | Review meeting of steering committee of Aeronautics Research &amp; Development Board was held today. It was chaired by Prof Amol A Gokhale, IITB &amp; attended by Sh H B Srivastav, DG (TM&amp;SAM), Sh Girish Deodhare, DG (ADA), scientists &amp; academicians.
#DRDOforIndia https://t.co/AnKFHKcWJ0",Technology
129,इसके साथ ही माननीय समिति ने संस्थान के क्षेत्र का दौरा (Field Visit) भी किया एवं इसके विभिन्न तकनीकी प्रयासों की प्रशंसा करते हुए माना कि संस्थान सैन्यबल एवं किसानों के मध्य एक सेतु का कार्य कर रही है और यह एक अत्यंत सराहनीय प्रयास है ।,Technology
130,"#DRDOUpdates | संसदीय राजभाषा समिति की पहली उप - समिति ने रक्षा उच्च तुंगता अनुसंधान संस्थान, लेह का राजभाषा संबंधी निरीक्षण किया एवं उच्च तुंगता कृषि - पशु प्रौद्योगिकी संबंधित प्रदर्शनी में गहरी रुचि दिखाई । https://t.co/hIYYwLspqI",Technology
131,#DRDO heartily congratulates all the winners. Keen interest and creativity of all  the participants is appreciated. Thank you one and all for your participation. https://t.co/eaC1YKGSLm,Technology
132,"#DRDOUpdates | Results of winners of the ‘Short Animation Film Design’ and ‘Digital Wallpaper Design’ contests are here now. For results, visit https://t.co/W0e0zC82gJ https://t.co/h5Af3xsxM8",Technology
133,"Swami Bhramanistanada ji imparted his wisdom on how to channelise the power of mind, body &amp; soul to develop career &amp; character. This was followed by special session of yoga. #IDY2022
was attended by scientists and staff of DRDO. 
@DefenceMinIndia 
@SpokespersonMoD",Technology
134,"#DRDOUpdate | On the Occasion of #InternationalYogaDay2022 special Yoga Oration by Swami Brahmanistananda ji Maharaj was organised at DRDO Bhawan today. Secretary DDR&amp;D and Chairman DRDO delivered the opening remarks highlighting #YogaForHumanity 
@PMOIndia https://t.co/SDaVfTxFV8",Technology
135,"R&amp;D products developed by DYSLs in a short span of time includes Quantum tech for secure military communication, Drone based systems, Cognitive Radar technology, AI based systems for military applications, Shape Memory Alloy. #ResoluteStrides",Technology
136,"#DRDOforIndia | Hon’ble RM &amp; Hon'ble RRM reviewed the ongoing R&amp;D &amp; Futuristic Tech developments of five DRDO Young Scientists Laboratories (DYSLs) working in the field of AI, Smart Materials, Quantum, Cognitive &amp; Asymmetric technologies.
#AatmanirbharDefence https://t.co/YRRd4iO1v1",Technology
137,"#DRDOUpdates | Embracing Yoga for well-being, #NPOL-DRDO &amp; @indiannavy participated in a joint Yoga session. The event was conducted at high seas onboard INS Sagardhwani in the run up to #InternationalDayOfYoga.
#IDY2022
#YogaAmritMahotsav
@DefenceMinIndia @SpokespersonMoD https://t.co/Y2ETtiDILf",Technology
138,"#DRDOUpdates | #DRDO Armament Research Board conducted 1 day brainstorming session at IISER, Bhopal to discuss Thrust areas, National programmes, ARMREB Vision-2047, Scholarship scheme, AI/ML &amp; innovation through academia-industry partnerships.
@DefenceMinIndia 
@SpokespersonMoD https://t.co/tmE12Lkrk0",Technology
139,"#DRDOUpdates | Dr G Satheesh Reddy, Chairman DRDO delivered inaugural address at #GeoIntelligence2022. He highlighted the significant developments &amp; role of geospatial technologies for national security. Air Chief Marshal VR Chaudhari, CAS &amp; other dignitaries shared key insights. https://t.co/O2tUCmJlVQ",Technology
140,"@BrahMosMissile is a world class, powerful &amp; versatile supersonic cruise missile system which can be launched from submarines, ships, aircraft &amp; land. https://t.co/nrriGApHDc",Technology
141,"#DRDOforIndia | #DRDO celebrates 21 yrs of @BrahMosMissile maiden flight. It has high speed, outstanding precision, great power &amp; extensive range. 
#MakeInIndiaMakeForTheWorld 
@DefenceMinIndia 
@SpokespersonMoD https://t.co/9pTfz0MMUg",Technology
142,The enhanced funding is in line with the budget announcement of the Government where in  25% of defence R&amp;D budget was earmarked for industry. Technology Development Fund (TDF) scheme  facilitate up to 90% of the total project cost.,Technology
143,"Hon’ble Raksha Mantri, Shri Rajnath Singh approves fund enhancement of Technology Development Fund (TDF) scheme from ₹ 10 Cr to ₹ 50 Cr per project for development of advanced and critical defence technologies.",Technology
144,"#DRDOforIndia | Major fillip to defence R&amp;D in industry. Enhancement of fund under @DrdoTDF scheme is a big boost to MSMEs and Startups towards realizing the goal of #atmanirbharta in defence ecosystem. 
@PMOIndia 
@DefenceMinIndia 
@SpokespersonMoD",Technology
145,"#DRDOUpdates | ARDE-Pune under the aegis of ARB ,#DRDO conducted one day brainstorming session with senior scientists, academicians &amp; #industry partners to analyse the emerging trends in #defence tech, systems &amp; frameworks in #futuristic warfare-users, cyber security, AI etc. https://t.co/Mw2MCDICUw",Technology
146,#DRDO recognises the importance of sustainable practices in our ongoing efforts to create &amp; build a better planet for future generations. We encourage everyone to #PartnerWithThePlanet to ensure that this #WorldEnvironmentDay we celebrate &amp; protect our #OnlyOneEarth. https://t.co/s8qbqraRc0,Technology
147,"Hon’ble RRM was also briefed on the Advanced Towed Artillery Gun System, Pinaka Rocket Systems  small arms and ammunition developed by ARDE. He appreciated the demonstration of Mine field Marking systems,UXOR and other robotic systems developed by R&amp;DE (E) 
#DRDOforIndia https://t.co/YEjIjeAxTI",Technology
148,#DRDOUpdates | Hon'ble RRM @ajaybhattbjp4uk visited the Armament and Combat Engineering systems cluster labs and inaugurated the new Nano-Material facility at HEMRL. He also appreciated the efforts of DRDO in our quest to achieve #atmanirbhartaindefence. https://t.co/TIjrSTiDPY,Technology
149,"#DRDOUpdates | Hon’ble Defence Ministers of 🇮🇳 and 🇮🇱 exchanged a Letter of Intent (LOI) at New Delhi today. Reinforcing the R&amp;D cooperation🤝 in #Futuristic Defence Technologies between @DRDO_India &amp; Directorate of Defence R&amp;D, Israel @Israel_MOD 
@DefenceMinIndia",Technology
150,"#DRDOforIndia | Strengthening #AatmaNirbharta in Defence, @bharat_dynamics received Rs 2971Crs order from @DefenceMinIndia for supply of DRDO developed BVRAAM Astra Mk-1 &amp; associated equipment to @IAF_MCC &amp; @indiannavy. #LeadingSwadeshiPathway

@PMOIndia 

https://t.co/A6WbmOiPJz https://t.co/PsnblyLr8X",Technology
151,"#DRDOforIndia | Dr G Satheesh Reddy, Secretary DDR&amp;D &amp; Chairman DRDO, addressed an august gathering at Metcalfe House &amp; also released a compendium on #yoga research carried by #DIPAS to improve the performance of soldiers deployed in extreme environments.
#AmritMahotsav #IDY2022 https://t.co/2lnLDnJlz4",Technology
152,"#DRDOforIndia | As part of the countdown to #IDY2022, #DRDO organised Yoga sessions at five iconic locations in India: Siachen sector by DIHAR Leh, Mysore Palace by DFRL, Agnigarh by DRL Tezpur, Ratanada Palace by DL Jodhpur &amp; Metcalfe House, Delhi by DIPAS. https://t.co/SlUsTGPMh9",Technology
153,MoU will provide a framework for cross utilisation of their respective facilities. NIT Kurukshetra will allow induction of DRDO scientists for higher educational programs whereas DRDO will provide access to NIT-K students to their research facilities.,Technology
154,"#DRDOUpdate | Secretary DDR&amp;D &amp; Chairman DRDO and Director,NIT Kurukshetra signed an MoU between #DRDO and @NITKURUKSHETRA to encourage institutional #cooperation in mutually identified areas of #defence #research.
@DefenceMinIndia 
@SpokespersonMoD https://t.co/CwSJ1Jy4o9",Technology
155,"#DRDOUpdates| संसदीय राजभाषा समिति की पहली उपसमिति द्वारा रक्षा खाद्य अनुसंधान प्रयोगशाला, मैसूर के राजभाषा कार्यान्वयन हेतु प्रयासों का निरीक्षण किया एवं  इसके खाद्य प्रौद्योगिकी से संबंधित उत्पादों की सराहना की।
#DRDOforIndia
@DefenceMinIndia 
@SpokespersonMoD https://t.co/jroKNOfH3S",Technology
156,"#DRDOUpdates | Advanced Systems Lab (ASL), DRDO, Hyd handed over ToT for Bio-degradable carry bags to 20 Industries. Chairman DRDO, Dr G Satheesh Reddy exhorted scientists to partner with industries &amp; startups to conceive spin-off technologies for societal benefit. #DRDOforIndia https://t.co/kynmUjn1cL",Technology
